Citympg,price,Horsepower,Classification,Driveline,EngineType,FuelType,Height,Highwaympg,Hybrid,ID,Length,Make,ModelYear,NumberofForwardGears,Torque,Transmission,Width,Year
25,419000,122,Manual transmission,Front-wheel drive,Nissan 1.8L 4 Cylinder 122 hp 127 ft-lbs,Gasoline,115,30,FALSE,2010 Nissan Cube 1.8 S,140,Nissan,2010 Nissan Cube,6,127,6 Speed Manual,158,2010
20,420000,211,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,117,27,FALSE,2012 Audi Q5 2.0 T,21,Audi,2012 Audi Q5,8,258,8 Speed Automatic Select Shift,41,2012
18,421000,270,Automatic transmission,All-wheel drive,Audi 3.2L 6 cylinder 270 hp 243 ft-lbs,Gasoline,117,23,FALSE,2012 Audi Q5 3.2,21,Audi,2012 Audi Q5,6,243,6 Speed Automatic Select Shift,41,2012
20,422000,211,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,117,27,FALSE,2011 Audi Q5 2.0 T,21,Audi,2011 Audi Q5,8,258,8 Speed Automatic Select Shift,41,2011
18,423000,270,Automatic transmission,All-wheel drive,Audi 3.2L 6 cylinder 270 hp 243 ft-lbs,Gasoline,117,23,FALSE,2011 Audi Q5 3.2,21,Audi,2011 Audi Q5,6,243,6 Speed Automatic Select Shift,41,2011
18,424000,271,Automatic transmission,Front-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,Gasoline,135,27,FALSE,2010 Honda Accord Crosstour EX Hatchback,134,Honda,2010 Honda Accord Crosstour Hatchback,5,254,5 Speed Automatic,105,2010
18,425000,271,Automatic transmission,Front-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,Gasoline,135,27,FALSE,2010 Honda Accord Crosstour EX-L Hatchback,134,Honda,2010 Honda Accord Crosstour Hatchback,5,254,5 Speed Automatic,105,2010
17,426000,271,Automatic transmission,Four-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,Gasoline,135,25,FALSE,2010 Honda Accord Crosstour EX-L Hatchback 4WD,134,Honda,2010 Honda Accord Crosstour Hatchback,5,254,5 Speed Automatic,105,2010
18,427000,270,Automatic transmission,All-wheel drive,Audi 3.2L 6 cylinder 270 hp 243 ft-lbs,Gasoline,117,23,FALSE,2010 Audi Q5 3.2,21,Audi,2010 Audi Q5,6,243,6 Speed Automatic Select Shift,41,2010
18,428000,270,Automatic transmission,All-wheel drive,Audi 3.2L 6 cylinder 270 hp 243 ft-lbs,Gasoline,117,23,FALSE,2009 Audi Q5 3.2,20,Audi,2009 Audi Q5,6,243,6 Speed Automatic Select Shift,88,2009
26,429000,140,Manual transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,117,34,FALSE,2011 Honda Civic DX Coup,105,Honda,2011 Honda Civic Coup,5,128,5 Speed Manual,214,2011
25,430000,140,Automatic transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,117,36,FALSE,2011 Honda Civic DX Coup AT,105,Honda,2011 Honda Civic Coup,5,128,5 Speed Automatic,214,2011
26,431000,140,Manual transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,117,34,FALSE,2011 Honda Civic LX Coup,105,Honda,2011 Honda Civic Coup,5,128,5 Speed Manual,214,2011
25,432000,140,Automatic transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,117,36,FALSE,2011 Honda Civic LX Coup AT,105,Honda,2011 Honda Civic Coup,5,128,5 Speed Automatic,214,2011
26,433000,140,Manual transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,117,34,FALSE,2011 Honda Civic EX Coup,105,Honda,2011 Honda Civic Coup,5,128,5 Speed Manual,214,2011
25,434000,140,Automatic transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,117,36,FALSE,2011 Honda Civic EX Coup AT,105,Honda,2011 Honda Civic Coup,5,128,5 Speed Automatic,214,2011
25,435000,140,Automatic transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,117,36,FALSE,2011 Honda Civic EX-L Coup,105,Honda,2011 Honda Civic Coup,5,128,5 Speed Automatic,214,2011
21,436000,197,Manual transmission,Front-wheel drive,Honda 2.0L 4 cylinder 197hp 139ft-lbs,Gasoline,117,29,FALSE,2011 Honda Civic Si Coup,105,Honda,2011 Honda Civic Coup,6,139,6 Speed Manual,,2011
16,437000,333,Automatic transmission,All-wheel drive,Audi 3.0L 6 Cylinder 333 hp 325 ft-lbs S-charged,Gasoline,201,22,FALSE,2012 Audi Q7 3.0 T S Line,225,Audi,2012 Audi Q7,8,325,8 Speed Automatic Select Shift,129,2012
16,438000,280,Automatic transmission,All-wheel drive,Audi 3.0L 6 Cylinder 280 hp 295 ft-lbs S-charged,Gasoline,201,22,FALSE,2012 Audi Q7 3.0 T,225,Audi,2012 Audi Q7,8,295,8 Speed Automatic Select Shift,129,2012
17,439000,225,Automatic transmission,All-wheel drive,Audi 3.0L 6 Cylinder 225 hp 406 ft-lbs Turbo Diesel,Diesel fuel,201,25,FALSE,2012 Audi Q7 3.0 TDI,225,Audi,2012 Audi Q7,8,406,8 Speed Automatic Select Shift,129,2012
12,440000,550,Manual transmission,Rear-wheel drive,Lamborghini 5.2L 10 Cylinder 550 hp 398 ft-lbs,Gasoline,141,20,FALSE,2010 Lamborghini Gallardo Coupe LP 550-2 Valentino Balboni,249,Lamborghini,2010 Lamborghini Gallardo Coupe,6,398,6 Speed Manual,107,2010
27,441000,108,Manual transmission,Front-wheel drive,Chevrolet 1.6L 4 Cylinder 108 hp 105 ft-lbs,Gasoline,226,35,FALSE,2010 Chevrolet  Aveo5 LS,79,Chevrolet,2010 Chevrolet Aveo5,5,105,5 Speed Manual,142,2010
27,442000,108,Manual transmission,Front-wheel drive,Chevrolet 1.6L 4 Cylinder 108 hp 105 ft-lbs,Gasoline,226,35,FALSE,2010 Chevrolet  Aveo5 1LT,79,Chevrolet,2010 Chevrolet Aveo5,5,105,5 Speed Manual,142,2010
25,443000,108,Automatic transmission,Front-wheel drive,Chevrolet 1.6L 4 Cylinder 108 hp 105 ft-lbs,Gasoline,226,34,FALSE,2010 Chevrolet  Aveo5 1LT AT,79,Chevrolet,2010 Chevrolet Aveo5,4,105,4 Speed Automatic,142,2010
27,444000,108,Manual transmission,Front-wheel drive,Chevrolet 1.6L 4 Cylinder 108 hp 105 ft-lbs,Gasoline,226,35,FALSE,2010 Chevrolet  Aveo5 2LT,79,Chevrolet,2010 Chevrolet Aveo5,5,105,5 Speed Manual,142,2010
25,445000,108,Automatic transmission,Front-wheel drive,Chevrolet 1.6L 4 Cylinder 108 hp 105 ft-lbs,Gasoline,226,34,FALSE,2010 Chevrolet  Aveo5 2LT AT,79,Chevrolet,2010 Chevrolet Aveo5,4,105,4 Speed Automatic,142,2010
16,446000,380,Automatic transmission,Rear-wheel drive,Lexus 4.6L 8 Cylinder 380 hp 367 ft-lbs,Gasoline,195,24,FALSE,2010 Lexus LS 460,195,Lexus,2010 Lexus LS,8,367,8 Speed Automatic Select Shift,82,2010
16,447000,357,Automatic transmission,All-wheel drive,Lexus 4.6L 8 Cylinder 357hp 344ft-lbs,Gasoline,195,23,FALSE,2010 Lexus LS 460 AWD,196,Lexus,2010 Lexus LS,8,344,8 Speed Automatic Select Shift,83,2010
16,448000,380,Automatic transmission,Rear-wheel drive,Lexus 4.6L 8 Cylinder 380 hp 367 ft-lbs,Gasoline,195,24,FALSE,2010 Lexus LS 460 L,60,Lexus,2010 Lexus LS,8,367,8 Speed Automatic Select Shift,83,2010
16,449000,357,Automatic transmission,All-wheel drive,Lexus 4.6L 8 Cylinder 357hp 344ft-lbs,Gasoline,195,23,FALSE,2010 Lexus LS 460 L AWD,60,Lexus,2010 Lexus LS,8,344,8 Speed Automatic Select Shift,83,2010
12,450000,560,Manual transmission,Four-wheel drive,Lamborghini 5.2L 10 Cylinder 560 hp 398 ft-lbs,Gasoline,141,20,FALSE,2011 Lamborghini Gallardo Coupe LP 560-4,249,Lamborghini,2011 Lamborghini Gallardo Coupe,6,398,6 Speed Manual,107,2011
12,451000,560,Manual transmission,Four-wheel drive,Lamborghini 5.2L 10 Cylinder 560 hp 398 ft-lbs,Gasoline,159,20,FALSE,2011 Lamborghini Gallardo Coupe LP 560-4 Spyder,249,Lamborghini,2011 Lamborghini Gallardo Coupe,6,398,6 Speed Manual,107,2011
30,452000,138,Automatic transmission,Front-wheel drive,Hyundai 1.6L 4 Cylinder 138 hp 123 ft-lbs,Gasoline,170,40,FALSE,2012 Hyundai Accent Hatchback SE AT,18,Hyundai,2012 Hyundai Accent Hatchback,6,123,6 Speed Automatic Select Shift,163,2012
30,453000,138,Automatic transmission,Front-wheel drive,Hyundai 1.6L 4 Cylinder 138 hp 123 ft-lbs,Gasoline,170,40,FALSE,2012 Hyundai Accent Hatchback GS AT,18,Hyundai,2012 Hyundai Accent Hatchback,6,123,6 Speed Automatic Select Shift,163,2012
30,454000,138,Manual transmission,Front-wheel drive,Hyundai 1.6L 4 Cylinder 138 hp 123 ft-lbs,Gasoline,170,40,FALSE,2012 Hyundai Accent Hatchback SE,18,Hyundai,2012 Hyundai Accent Hatchback,6,123,6 Speed Manual,163,2012
30,455000,138,Manual transmission,Front-wheel drive,Hyundai 1.6L 4 Cylinder 138 hp 123 ft-lbs,Gasoline,170,40,FALSE,2012 Hyundai Accent Hatchback GS,18,Hyundai,2012 Hyundai Accent Hatchback,6,123,6 Speed Manual,163,2012
16,456000,380,Automatic transmission,Rear-wheel drive,Lexus 4.6L 8 Cylinder 380 hp 367 ft-lbs,Gasoline,195,24,FALSE,2011 Lexus LS 460,196,Lexus,2011 Lexus LS,8,367,8 Speed Automatic Select Shift,83,2011
16,457000,357,Automatic transmission,All-wheel drive,Lexus 4.6L 8 Cylinder 357hp 344ft-lbs,Gasoline,195,23,FALSE,2011 Lexus LS 460 AWD,196,Lexus,2011 Lexus LS,8,344,8 Speed Automatic Select Shift,83,2011
16,458000,380,Automatic transmission,Rear-wheel drive,Lexus 4.6L 8 Cylinder 380 hp 367 ft-lbs,Gasoline,195,24,FALSE,2011 Lexus LS 460 L,60,Lexus,2011 Lexus LS,8,367,8 Speed Automatic Select Shift,83,2011
16,459000,357,Automatic transmission,All-wheel drive,Lexus 4.6L 8 Cylinder 357hp 344ft-lbs,Gasoline,195,23,FALSE,2011 Lexus LS 460 L AWD,60,Lexus,2011 Lexus LS,8,344,8 Speed Automatic Select Shift,83,2011
27,460000,110,Automatic transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,36,FALSE,2011 Hyundai Accent Hatchback GS AT,206,Hyundai,2011 Hyundai Accent Hatchback,4,106,4 Speed Automatic,158,2011
28,461000,110,Manual transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,34,FALSE,2011 Hyundai Accent Hatchback SE,206,Hyundai,2011 Hyundai Accent Hatchback,5,106,5 Speed Manual,158,2011
28,462000,110,Manual transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,34,FALSE,2011 Hyundai Accent Hatchback GS,206,Hyundai,2011 Hyundai Accent Hatchback,5,106,5 Speed Manual,158,2011
28,463000,110,Manual transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,34,FALSE,2011 Hyundai Accent Hatchback GL,206,Hyundai,2011 Hyundai Accent Hatchback,5,106,5 Speed Manual,158,2011
27,464000,110,Automatic transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,36,FALSE,2011 Hyundai Accent Hatchback SE AT,206,Hyundai,2011 Hyundai Accent Hatchback,4,106,4 Speed Automatic,158,2011
28,465000,110,Manual transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,34,FALSE,2010 Hyundai Accent Hatchback GS,206,Hyundai,2010 Hyundai Accent Hatchback,5,106,5 Speed Manual,158,2010
27,466000,110,Automatic transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,36,FALSE,2010 Hyundai Accent Hatchback SE AT,206,Hyundai,2010 Hyundai Accent Hatchback,4,106,4 Speed Automatic,158,2010
28,467000,110,Manual transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,34,FALSE,2010 Hyundai Accent Hatchback SE,206,Hyundai,2010 Hyundai Accent Hatchback,5,106,5 Speed Manual,158,2010
27,468000,110,Automatic transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,36,FALSE,2010 Hyundai Accent Hatchback GS AT,206,Hyundai,2010 Hyundai Accent Hatchback,4,106,4 Speed Automatic,158,2010
27,469000,110,Manual transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,36,FALSE,2010 Hyundai Accent Hatchback Blue,206,Hyundai,2010 Hyundai Accent Hatchback,5,106,5 Speed Manual,158,2010
30,470000,138,Manual transmission,Front-wheel drive,Hyundai 1.6L 4 Cylinder 138 hp 123 ft-lbs,Gasoline,170,40,FALSE,2012 Hyundai Accent Sedan GLS,16,Hyundai,2012 Hyundai Accent Sedan,6,123,6 Speed Manual,163,2012
30,471000,138,Automatic transmission,Front-wheel drive,Hyundai 1.6L 4 Cylinder 138 hp 123 ft-lbs,Gasoline,170,40,FALSE,2012 Hyundai Accent Sedan GLS AT,16,Hyundai,2012 Hyundai Accent Sedan,6,123,6 Speed Automatic Select Shift,163,2012
27,472000,110,Automatic transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,36,FALSE,2011 Hyundai Accent Sedan GLS AT,183,Hyundai,2011 Hyundai Accent Sedan,4,106,4 Speed Automatic,158,2011
28,473000,110,Manual transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,34,FALSE,2011 Hyundai Accent Sedan GLS,183,Hyundai,2011 Hyundai Accent Sedan,5,106,5 Speed Manual,158,2011
28,474000,110,Manual transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,34,FALSE,2010 Hyundai Accent Sedan GLS,183,Hyundai,2010 Hyundai Accent Sedan,5,106,5 Speed Manual,158,2010
27,475000,110,Automatic transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Gasoline,190,36,FALSE,2010 Hyundai Accent Sedan GLS AT,183,Hyundai,2010 Hyundai Accent Sedan,4,106,4 Speed Automatic,158,2010
20,476000,260,Automatic transmission,Front-wheel drive,Hyundai 3.3L 6 Cylinder 260 hp 233 ft-lbs,Gasoline,210,28,FALSE,2011 Hyundai Azera GLS,45,Hyundai,2011 Hyundai Azera,6,233,6 Speed Automatic Select Shift,57,2011
19,477000,283,Automatic transmission,Front-wheel drive,Hyundai 3.8L 6 Cylinder 283 hp 263 ft-lbs,Gasoline,210,27,FALSE,2011 Hyundai Azera Limited,45,Hyundai,2011 Hyundai Azera,6,263,6 Speed Automatic Select Shift,57,2011
17,478000,263,Automatic transmission,Front-wheel drive,Hyundai 3.8L 6 cylinder 263hp 257 ft-lbs,Gasoline,210,26,FALSE,2010 Hyundai Azera Limited,30,Hyundai,2010 Hyundai Azera,5,257,5 Speed Automatic Select Shift,57,2010
18,479000,234,Automatic transmission,Front-wheel drive,Hyundai 3.3L 6 cylinder 234hp 226 ft-lbs,Gasoline,210,26,FALSE,2010 Hyundai Azera GLS,30,Hyundai,2010 Hyundai Azera,5,226,5 Speed Automatic Select Shift,57,2010
16,480000,333,Automatic transmission,All-wheel drive,Audi 3.0L 6 Cylinder 333 hp 325 ft-lbs S-charged,Gasoline,201,22,FALSE,2011 Audi Q7 3.0 T S Line,225,Audi,2011 Audi Q7,8,325,8 Speed Automatic Select Shift,129,2011
16,481000,272,Automatic transmission,All-wheel drive,Audi 3.0L 6 Cylinder 272 hp 295 ft-lbs S-charged,Gasoline,201,22,FALSE,2011 Audi Q7 3.0 T,225,Audi,2011 Audi Q7,8,295,8 Speed Automatic Select Shift,,2011
17,482000,225,Automatic transmission,All-wheel drive,Audi 3.0L 6 Cylinder 225 hp 406 ft-lbs Turbo Diesel,Diesel fuel,201,25,FALSE,2011 Audi Q7 3.0 TDI,225,Audi,2011 Audi Q7,8,406,8 Speed Automatic Select Shift,129,2011
14,483000,280,Automatic transmission,All-wheel drive,Audi 3.6L 6 cylinder 280hp 266 ft-lbs,Gasoline,201,19,FALSE,2010 Audi Q7 3.6,223,Audi,2010 Audi Q7,6,266,6 Speed Automatic Select Shift,191,2010
17,484000,225,Automatic transmission,All-wheel drive,Audi 3.0L 6 Cylinder 225 hp 406 ft-lbs Turbo Diesel,Diesel fuel,201,25,FALSE,2010 Audi Q7 3.0 TDI,223,Audi,2010 Audi Q7,6,406,6 Speed Automatic Select Shift,191,2010
13,485000,350,Automatic transmission,All-wheel drive,Audi 4.2L 8 cylinder 350 hp 325 ft-lbs,Gasoline,201,18,FALSE,2010 Audi Q7 4.2,223,Audi,2010 Audi Q7,6,325,6 Speed Automatic Select Shift,191,2010
22,486000,179,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,Gasoline,148,28,FALSE,2011 Toyota RAV4,12,Toyota,2011 Toyota RAV4,4,172,4 Speed Automatic,24,2011
21,487000,179,Automatic transmission,Four-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,Gasoline,148,27,FALSE,2011 Toyota RAV4 4WD,12,Toyota,2011 Toyota RAV4,4,172,4 Speed Automatic,24,2011
19,488000,269,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 269 hp 246 ft-lbs.,Gasoline,148,27,FALSE,2011 Toyota RAV4 V6,12,Toyota,2011 Toyota RAV4,5,246,5 Speed Automatic,24,2011
19,489000,269,Automatic transmission,Four-wheel drive,Toyota 3.5L 6 Cylinder 269 hp 246 ft-lbs.,Gasoline,148,26,FALSE,2011 Toyota RAV4 V6 4WD,12,Toyota,2011 Toyota RAV4,5,246,5 Speed Automatic,24,2011
22,490000,179,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,Gasoline,148,28,FALSE,2011 Toyota RAV4 Sport,12,Toyota,2011 Toyota RAV4,4,172,4 Speed Automatic,62,2011
21,491000,179,Automatic transmission,Four-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,Gasoline,148,27,FALSE,2011 Toyota RAV4 Sport 4WD,12,Toyota,2011 Toyota RAV4,4,172,4 Speed Automatic,62,2011
19,492000,269,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 269 hp 246 ft-lbs.,Gasoline,148,27,FALSE,2011 Toyota RAV4 Sport V6,12,Toyota,2011 Toyota RAV4,5,246,5 Speed Automatic,62,2011
19,493000,269,Automatic transmission,Four-wheel drive,Toyota 3.5L 6 Cylinder 269 hp 246 ft-lbs.,Gasoline,148,26,FALSE,2011 Toyota RAV4 Sport V6 4WD,12,Toyota,2011 Toyota RAV4,5,246,5 Speed Automatic,62,2011
22,494000,179,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,Gasoline,208,28,FALSE,2011 Toyota RAV4 Limited,12,Toyota,2011 Toyota RAV4,4,172,4 Speed Automatic,62,2011
21,495000,179,Automatic transmission,Four-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,Gasoline,208,27,FALSE,2011 Toyota RAV4 Limited 4WD,12,Toyota,2011 Toyota RAV4,4,172,4 Speed Automatic,62,2011
19,496000,269,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 269 hp 246 ft-lbs.,Gasoline,208,27,FALSE,2011 Toyota RAV4 Limited V6,12,Toyota,2011 Toyota RAV4,5,246,5 Speed Automatic,62,2011
19,497000,269,Automatic transmission,Four-wheel drive,Toyota 3.5L 6 Cylinder 269 hp 246 ft-lbs.,Gasoline,208,26,FALSE,2011 Toyota RAV4 Limited V6 4WD,12,Toyota,2011 Toyota RAV4,5,246,5 Speed Automatic,62,2011
24,498000,122,Manual transmission,Front-wheel drive,Nissan 1.8L 4 Cylinder 122 hp 127 ft-lbs,Gasoline,115,29,FALSE,2009 Nissan Cube 1.8 S,140,Nissan,2009 Nissan Cube,6,127,6 Speed Manual,158,2009
24,499000,122,Manual transmission,Front-wheel drive,Nissan 1.8L 4 Cylinder 122 hp 127 ft-lbs,Gasoline,115,29,FALSE,2009 Nissan Cube 1.8,140,Nissan,2009 Nissan Cube,6,127,6 Speed Manual,158,2009
21,500000,227,Automatic transmission,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,Gasoline,172,30,FALSE,2011 Volvo S40 R-Design,123,Volvo,2011 Volvo S40,5,236,5 Speed Automatic,234,2011
17,501000,323,Manual transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,Gasoline,109,28,FALSE,2012 Chevrolet Camaro Convertible 1LT,228,Chevrolet,2012 Chevrolet Camaro Convertible,6,278,6 Speed Manual,125,2012
19,502000,323,Automatic transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,Gasoline,109,30,FALSE,2012 Chevrolet Camaro Convertible 1LT AT,228,Chevrolet,2012 Chevrolet Camaro Convertible,6,278,6 Speed Automatic,125,2012
17,503000,323,Manual transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,Gasoline,109,28,FALSE,2012 Chevrolet Camaro Convertible 2LT,228,Chevrolet,2012 Chevrolet Camaro Convertible,6,278,6 Speed Manual,125,2012
19,504000,323,Automatic transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,Gasoline,109,30,FALSE,2012 Chevrolet Camaro Convertible 2LT AT,228,Chevrolet,2012 Chevrolet Camaro Convertible,6,278,6 Speed Automatic,125,2012
16,505000,426,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,109,24,FALSE,2012 Chevrolet Camaro Convertible 1SS,228,Chevrolet,2012 Chevrolet Camaro Convertible,6,420,6 Speed Manual,125,2012
15,506000,426,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,109,24,FALSE,2012 Chevrolet Camaro Convertible 1SS AT,228,Chevrolet,2012 Chevrolet Camaro Convertible,6,420,6 Speed Automatic,125,2012
16,507000,426,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,109,24,FALSE,2012 Chevrolet Camaro Convertible 2SS,228,Chevrolet,2012 Chevrolet Camaro Convertible,6,420,6 Speed Manual,125,2012
15,508000,426,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,109,24,FALSE,2012 Chevrolet Camaro Convertible 2SS AT,228,Chevrolet,2012 Chevrolet Camaro Convertible,6,420,6 Speed Automatic,125,2012
24,509000,188,Manual transmission,Front-wheel drive,Nissan 1.6L 4 Cylinder 188 hp 177 ft-lbs Turbo,Gasoline,33,31,FALSE,2011 Nissan Juke SL,28,Nissan,2011 Nissan Juke,6,177,6 Speed Manual,229,2011
24,510000,188,Manual transmission,Front-wheel drive,Nissan 1.6L 4 Cylinder 188 hp 177 ft-lbs Turbo,Gasoline,33,31,FALSE,2011 Nissan Juke SV,28,Nissan,2011 Nissan Juke,6,177,6 Speed Manual,229,2011
17,511000,312,Manual transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 312 hp 278 ft-lbs,Gasoline,109,28,FALSE,2011 Chevrolet Camaro Convertible 1LT,228,Chevrolet,2011 Chevrolet Camaro Convertible,6,278,6 Speed Manual,125,2011
19,512000,312,Automatic transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 312 hp 278 ft-lbs,Gasoline,109,30,FALSE,2011 Chevrolet Camaro Convertible 1LT AT,228,Chevrolet,2011 Chevrolet Camaro Convertible,6,278,6 Speed Automatic,125,2011
17,513000,312,Manual transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 312 hp 278 ft-lbs,Gasoline,109,28,FALSE,2011 Chevrolet Camaro Convertible 2LT,228,Chevrolet,2011 Chevrolet Camaro Convertible,6,278,6 Speed Manual,125,2011
19,514000,312,Automatic transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 312 hp 278 ft-lbs,Gasoline,109,30,FALSE,2011 Chevrolet Camaro Convertible 2LT AT,228,Chevrolet,2011 Chevrolet Camaro Convertible,6,278,6 Speed Automatic,125,2011
16,515000,426,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,109,24,FALSE,2011 Chevrolet Camaro Convertible 1SS,228,Chevrolet,2011 Chevrolet Camaro Convertible,6,420,6 Speed Manual,125,2011
15,516000,426,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,109,24,FALSE,2011 Chevrolet Camaro Convertible 1SS AT,228,Chevrolet,2011 Chevrolet Camaro Convertible,6,420,6 Speed Automatic,125,2011
16,517000,426,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,109,24,FALSE,2011 Chevrolet Camaro Convertible 2SS,228,Chevrolet,2011 Chevrolet Camaro Convertible,6,420,6 Speed Manual,125,2011
16,518000,426,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,109,25,FALSE,2011 Chevrolet Camaro Convertible 2SS AT,228,Chevrolet,2011 Chevrolet Camaro Convertible,6,420,6 Speed Automatic,125,2011
18,519000,228,Manual transmission,Rear-wheel drive,Mercedes-Benz 3.0L 6 Cylinders 228 hp 221 ft-lbs FFV,Gasoline,150,26,FALSE,2010 Mercedes-Benz C300 Sport FFV,22,Mercedes,2010 Mercedes-Benz C-Class,6,221,6 Speed Manual,234,2010
18,520000,228,Automatic transmission,Rear-wheel drive,Mercedes-Benz 3.0L 6 Cylinders 228 hp 221 ft-lbs FFV,Gasoline,150,26,FALSE,2010 Mercedes-Benz C300 Sport AT FFV,22,Mercedes,2010 Mercedes-Benz C-Class,7,221,7 Speed Automatic Select Shift,234,2010
